0.0,0.4215,0.9136,-0.1531,0.4588,-0.4215,-0.8074,0.3182,0.128
0.0,-0.3612,0.0,0.0772,-0.9371,0.3182,0.3925,0.7845,-0.3632,0.6597
0.4404,0.0,0.3182,0.0,0.0,0.0,0.0258,0.0,0.0,0.0
0.4215,0.3612,0.3612,-0.4404,-0.8689,0.0,0.3818,0.0,0.7351,0.0
0.7351,0.6369,-0.1027,0.2023,-0.2263,0.6808,0.296,-0.5606,0.3818,0.93
0.4939,0.0,-0.1779,0.296,0.0,-0.4767,0.3612,0.1027,0.3612
