0.6249,0.128,0.0,0.6908,0.1531,-0.6486,0.5719,0.5859,-0.2263,-0.5945
0.0,0.0,0.0,0.6249,-0.2023,-0.4019,-0.8176,0.2023,-0.7579,-0.128
0.4404,0.3744,0.0,0.0,-0.8074,0.5574,0.5423,0.0,0.6486,-0.6908
0.0,-0.8439,0.0,0.0258,0.3612,-0.4939,-0.6908,0.0,-0.5574,0.0258
-0.4588,0.7579,0.128,0.6369,0.0,-0.5719,0.8442,0.5106,0.2023,0.0
0.0516,-0.7708,0.6249,0.0,0.0,0.6705,-0.3612,0.0,0.1779,0.1695
